Material,Thickness (mm),Precut dimensions (diameter/side length) mm,Precut Shape (circle/square/etc),Total Strain/Elongation (%),UTS (MPa),YS (MPa),Strength Coefficient (k in MPa),Strain hardening coefficient (n),Anisotropic (R Value),Is lubricant used?,Feed rate (mm/min),Tool speed (rpm),Step depth (mm),No of stages,HER,Flange Height (mm),Roughness (µm),"Minimum thickness (after final stage, mm)",Final angle after the final stage (degrees),confidence_score
AA1060,1.0,61.13221094304021,circle,19.97125176952764,173.8961176278191,90.61855197202709,308.9415213739734,0.16982490245996057,0.6501644276834202,1,523.1149794272917,600.9066222153582,0.0641677884116382,1.0,1.2307707583394978,15.024046910357038,,0.6779044548368398,75.56588976704916,0.5000000000174962
AA1060,1.0,23.809346186945596,circle,19.981649228484628,121.57633390976929,94.8643761569324,165.5274794056715,0.19875095602263917,0.6498931190731206,0,602.51275956752,497.4091021861248,0.9956937017125463,1.0,4.4686941652435666,9.349413453108095,,0.7833640123549265,69.89559442446115,0.5
AA1060,1.0,34.72397036026722,circle,20.022846859174614,113.86096598196148,79.35309157241025,167.914630438727,0.17152304145361238,0.6712715217239287,0,402.44153456811483,605.7043773230004,0.05602548224835867,1.0,5.557191640731777,,,0.6878318798333457,79.30128835159566,0.5
AA1060,1.0,74.71767453693684,circle,19.20004842356597,368.5467832950248,258.7004052828545,386.974122459776,0.18266424076182428,0.6494972783587204,0,264.44888667572064,594.5304004375223,0.7727263156997151,3.0,1.4013982669074772,33.98041465260283,,,86.36629459960403,0.5000006527143934
AA1060,1.0,49.56874028294449,circle,20.053361448824575,179.48744900528985,71.3733858106596,188.46182145555434,0.15829366077413862,0.6497155554811704,1,987.0759886299786,387.416308483278,0.041518537792752386,1.0,,12.061940758914437,,0.5603609665836119,89.66266553262969,0.5000000008788167
AA1060,1.0,55.4509758405749,circle,19.98090843001529,112.64285036947187,56.257254444682694,171.5406104280294,0.13580906383485683,0.6498461732984904,1,797.316177554021,600.1653030825496,0.10937682980562373,1.0,1.367306370967615,30.854015916833653,,,74.55770068780336,0.5000000000000073
AA1060,1.0,76.59485319895477,circle,19.65309536663268,367.94622087619535,229.92685584173822,450.39506467922905,0.2321273225826011,0.6503236898672508,1,1950.3679411202631,387.1452708858649,0.41593418522665215,2.0,1.3339303851791184,22.208825961048596,,0.6999940639176978,90.23596026431728,0.5000000000273218
AA1060,1.0,54.18580700601614,circle,15.530598711280037,278.78178767986293,221.2172279144868,292.7208770638561,0.20093971393083107,0.6501130037983848,0,1427.5942102247689,,0.7028605061170151,5.0,2.876122018225042,28.29760503454218,,,89.47268437521274,0.5
AA1060,1.0,46.52754614067892,circle,16.761749445883456,130.54377453293213,96.29412679686874,170.6282918735323,0.16345083920154502,0.6502892350870145,1,1346.8670744657957,606.0890704802775,0.25695805040587544,3.0,2.8136042615604078,23.25574116448728,,0.699997636451622,89.85110813137324,0.5
AA1060,1.0,77.85194869119957,circle,19.35604303856426,337.8854571341362,235.03322090129308,354.779729990843,0.17833729600294398,0.6501640681619116,0,198.81456567408404,607.2937184775766,0.6822393604236545,4.0,,34.67225849357344,,0.6964913395770195,84.26093887881193,0.5000005934419672
AA1060,1.0,79.04829967995268,circle,19.246363099033108,438.60391789815066,292.6985221986161,460.5341137930582,0.2107186252766759,0.6502232856340718,1,3336.7626707176355,135.29070836394024,0.7901477085758669,4.0,1.4802378047745166,34.647520144454546,,0.69860152312492,86.3776652259057,0.5000000388981249
AA1060,1.0,53.49741339516825,circle,19.913070813291952,205.50075085910476,121.13069102260235,319.5928559852009,0.2145183594567464,0.6498346203416218,0,421.0170666208297,599.9915815786155,0.038450081414271024,2.0,1.3811580669586387,10.603882081947527,,0.7422550276954558,89.63222103531056,0.5000027664792566
AA1060,1.0,59.00382490632159,circle,20.012130342121136,110.57048412383021,56.115613064958524,168.5168214579362,0.13550570208423293,0.65000330212067,1,729.9689419116887,606.5044005192138,0.08942197636750805,1.0,1.3560257229404495,31.12592346243923,,0.6748052504463989,74.58104550353032,0.5000000000000052
AA1060,1.0,54.939701922245575,circle,19.99746205887671,113.99763547271175,57.82939264928882,161.07531140717532,0.13478653476887106,0.6789231087148454,1,574.8117068414201,587.4778426452021,0.07307867821030586,1.0,1.363823387493405,31.06368241781561,,0.6766321299707243,75.15385162911087,0.5000000000000042
AA1060,1.0,54.24349578953459,circle,19.955920797662408,112.88687845507691,56.39493320542024,167.9200464710606,0.132960683014772,0.6786767332884425,1,379.5706262574506,598.1836549692689,0.04579268290692298,1.0,,,,0.6768105990343436,75.2109711532027,0.500000000000003
AA1060,1.0,77.57648305763583,circle,19.451497382418438,395.5942688316984,260.6387033999203,415.37398227328333,0.22390184947218036,0.6499037379216003,0,207.89627688763872,602.0652520284755,0.5593846361245819,3.0,,34.90668253232987,,0.8979903264681287,89.70571614352522,0.500000009074383
AA1060,1.0,64.73646707214054,circle,19.543406811022514,250.38942383874132,161.3474175593256,262.9088950306784,0.15912066063018232,0.6499864044782946,1,2130.215756248124,381.6782749946868,0.4623783671045036,2.0,1.4196784557429902,32.52678215082275,,0.6999994519286156,89.9283019734165,0.5000000007936188
AA1060,1.0,26.13054603596411,circle,17.10543344690567,123.32102648778081,116.16378325864557,174.8939390339678,0.20150083455922593,0.6499533679368202,0,2395.531649447215,,0.49680271880327,3.0,4.473057382840376,23.23707765845039,,,85.9918507158892,0.5
AA1060,1.0,77.32069695085113,circle,19.62900941945553,243.99573956734147,161.94702390028831,256.19552654570856,0.15962167911390127,0.649877785462743,1,272.08312590918297,589.7355972997137,0.4380096464121091,4.0,,35.10450241079301,,0.6897512472634731,80.18352818054538,0.5000000010768034
AA1060,1.0,77.29433273379156,circle,19.615289663678414,282.378586416906,183.9374193728317,296.4975157377513,0.1646101412565179,0.650319899123916,1,2206.3766413030417,320.11306775233874,0.502949482391222,4.0,1.4189644838058388,35.14917197998738,,0.6921354197152287,81.40325909494787,0.5000000067026474
AA1060,1.0,52.72603853123161,circle,16.010945553759427,133.82603840631634,107.96216859277042,171.29412013360223,0.1716004868344394,0.6502339570251405,0,1516.8982933780846,601.977711403225,0.3126982650864826,5.0,2.7665576213061436,23.229467960482346,,0.6951352981508839,83.24121613192486,0.5
AA1060,1.0,54.7171696374433,circle,19.920327174621168,187.62428064847515,101.41298185504453,336.09127727251405,0.17881608661820003,0.6497119721063759,1,753.0069910924263,598.5290305572928,0.1047882108379201,1.0,1.38776510138317,31.150606208683556,,,,0.5000008572398689
AA1060,1.0,66.48567606993109,circle,20.065177023201258,231.1210412699641,125.77119867994912,420.51868933324494,0.2018964675007981,0.6497674028226545,1,370.9005572523761,602.4200403049209,0.04942069778440447,1.0,,,,0.6755730470111783,74.81921140994913,0.500002059456305
AA1060,1.0,101.04042026040493,circle,12.784317287336297,115.89522424407043,102.22938923118889,149.60943181550687,0.06807631300045008,0.6640687162719238,1,857.0627419007558,179.31211145266963,0.16104422635718943,5.0,1.288123002737979,,,0.6980405810559499,85.71201143146553,0.5
AA1060,1.0,62.62933475283434,circle,19.92147432824607,126.03794323564989,68.14949445224435,165.9787087961625,0.1574102911597085,0.6502429968743011,1,383.3885876466192,598.4473832824962,0.05259178403901857,3.0,1.3504005812283109,10.714990014414932,,0.6894491117026783,80.03952303095284,0.5000000001704807
AA1060,1.0,30.764556724910573,circle,19.957533454361645,171.52790460267656,121.75704971501764,304.85056851684993,0.21579677932462782,0.6500778265257126,0,772.5838054192457,600.5977107133257,0.09081369025352905,1.0,4.2702975369483935,31.23019045935044,,,82.84217608153989,0.5
AA1060,1.0,66.20536543720043,circle,19.37905690456839,339.81452535546407,234.843405626269,356.80525162323727,0.19954466063534274,0.6501751456979677,0,97.83085221522744,,1.0063368724698738,4.0,1.3325691814584146,25.53771567912674,,0.6668851070210741,90.02884894608103,0.5000012009889
AA1060,1.0,80.10306913978809,circle,18.932571626446034,461.42704182956976,321.69103382237626,484.49839392104826,0.1974315428275094,0.6505906361322948,0,54.758997923815286,,0.99582507512128,4.0,,35.44594600528778,,,89.44421061623818,0.5000000955713498
AA5052,1.509429738579717,44.84375004771941,square,14.583188114187623,271.8311521136563,198.12868857743834,409.99641577584595,0.13036539773045325,0.7,1,1006.1924281685763,1.7493300090920616,0.19914581141077986,1.0,1.2582210599147892,,0.215,1.3080882311499786,90.0,0.4
AA5052,1.3936710765669431,43.24486155565158,square,14.680605506122605,261.64396890002905,196.64590147082987,409.6099339125376,0.12998294771418925,0.7,1,1216.2454408910844,0.0,0.1929240106829618,1.0,1.5337212308647192,12.005186862972712,0.215,1.1850757339574285,90.0,0.4
AA5052,1.0048400424449513,40.18845222550831,circle,15.0144208984586,228.03136718953505,193.33360224062716,409.80890631544617,0.13019324181848113,0.7,1,2001.5632546732445,,,1.0,2.145944785741468,12.00117503535332,,0.8045057257082128,90.0,0.4
AA5052,0.9993231283478239,30.928842524217448,circle,14.092826505397218,247.59879395851246,214.51423648787068,371.34235410881394,0.13906822825575912,0.7,1,1400.5722482930769,1921.602306038294,0.34446794418732557,1.0,1.829686713720177,12.05404518843041,,0.7983841990001603,90.0,0.4
AA5052,0.9986687116990873,40.17594412518467,circle,15.036054101827796,228.11162878849606,193.3228917618411,409.9093814867722,0.12996023815515723,0.7,1,1990.907319062607,,0.10189254144485921,1.0,1.8146921891607952,13.99748163684127,,0.6768810327588702,90.0,0.4
AA5052,1.2498169983940035,41.92790047539862,square,14.655914927921323,245.578052654861,194.65135930248113,410.25890142207834,0.1298084481204822,0.7,1,1492.1298209872318,0.0,0.19612060938452597,1.0,1.7115394951345753,12.050149521496484,,0.7275366042481746,90.0,0.4
AA5052,0.9959153221808764,24.42744548713705,circle,13.485864253105216,262.1153715984161,231.82357444815528,340.32059982122314,0.14609469519891718,0.7,0,984.4809486934116,1887.3280653163495,0.5281458202470923,1.0,1.5790999604087022,11.968528983682779,,0.7910473291069882,90.0,0.4
AA5052,1.008936116009714,39.987038351294885,circle,14.985763380321824,228.2754468496287,193.34140355026133,409.2685686548953,0.13016039367913868,0.7,1,1994.6801437994402,,0.09587645833187801,1.0,2.138692413897465,11.872994337720534,,0.8011703094149679,90.0,0.4
AA5052,1.22119760766473,41.824553354098676,circle,14.814667981381804,246.5175340796161,194.44176232057384,409.79335715596244,0.1302060709409111,0.7,1,1582.0310719486997,7.645565844367019,0.14684104457074068,1.0,1.4419300936159758,16.019289596492907,0.215,0.894467959792473,90.0,0.4
AA5052,1.1105103233477218,41.05034195838359,circle,14.876797871043802,235.79737301833697,193.58124149646451,409.4985253958482,0.12999672575767926,0.7,1,1794.3653853291087,0.0,0.19705443930793615,1.0,1.9720833379582794,12.061935241420906,,0.7562654836951016,90.0,0.4
AA5052,0.9998845669466262,39.94952125158388,circle,14.99568752781454,227.69548042959218,193.10373847573774,410.5302231966705,0.1300992418261493,0.7,1,2017.3461579068019,,0.10683575873338173,1.0,1.9365994039420547,13.36498945414511,,0.730097090057594,90.0,0.4
AA5052,1.3316336628704866,33.857265605573325,circle,14.077143236497713,271.8816329149933,212.77695960443364,380.84128743690525,0.1369959326281596,0.7,1,885.3029932796723,645.929017496203,0.35169001238802955,1.0,1.3477778829156701,,0.215,1.3095534668335949,90.0,0.4
AA5052,1.000009546212769,40.2640747178271,circle,15.008011178459832,228.09904235096369,192.97229350272113,409.7309033556744,0.12990417006461394,0.7,1,1996.426056573623,,0.10237330199184819,1.0,2.0055808318923534,12.990303579397661,,0.7401626552355713,90.0,0.4
AA5052,1.2586266229996685,42.05834153354589,circle,14.6777221438384,246.68694068009532,194.57527259677252,409.61644747426493,0.1299291955999756,0.7,0,1487.3183393919078,52.690017580783035,0.14037123964111423,1.0,1.694562670395204,11.918372480064201,,0.7097195853897708,90.0,0.4
AA5052,0.9987317050061155,40.057278403627215,circle,15.024709875652984,227.95717026808046,193.2113069443039,410.28561681765,0.1301610411902108,0.7,1,1977.858345020862,,0.09714031392522039,1.0,1.8215249822465225,14.024200585512663,,0.6887506353439006,90.0,0.4
AA5052,1.2141372271069528,41.985899998044324,square,14.844327423258358,246.96681466652007,195.14459033195638,410.11453735673564,0.12991296760642068,0.7,1,1567.2517172402515,22.41474786689148,0.20312957797646072,1.0,1.7656999916709317,12.038796180461597,0.215,1.0169517431616537,90.0,0.4
AA5052,1.37887435302337,43.681417431398486,square,14.723926573261261,260.40717424103167,196.09373557839876,409.78306330374244,0.12977388768459935,0.7,1,1257.3910937589449,19.192118070471842,0.1635330551944229,1.0,1.3238538509812,16.00095849446685,0.215,1.1129757344782252,90.0,0.4
AA5052,1.3815079020580538,43.19250613318414,circle,14.654275806452171,261.2856873680029,196.7549803244502,411.4325493063294,0.13002629194572768,0.7,1,1224.8414009419812,10.154201514720796,0.1770096314752006,1.0,1.3914819838004775,16.027085340400298,0.215,1.1440289648087467,90.0,0.4
AA5052,0.9992732271332626,40.30923156694781,circle,14.998538327756929,227.20694004234724,193.17792370096632,409.3464007188525,0.1297316024883794,0.7,1,1999.3797579709615,,0.10423447987201814,1.0,1.780368392102186,14.315711001580022,,0.6684754095242645,90.0,0.4
AA5052,0.9968395756972812,32.912003660272646,circle,14.505712749871561,238.7300182605921,205.21991694742567,388.52190147417406,0.1350758083435425,0.7,1,1666.839748680264,1953.8525652925812,0.6596717630655089,1.0,2.1534581266111594,11.973078352352422,,0.796674171183345,90.0,0.4
AA5052,1.2357929437125201,32.22791279109851,square,13.757941059784347,271.3089562097928,221.38415866975663,364.1272249882278,0.141018385547501,0.7,0,834.929705704541,999.238335467069,0.43849886707251157,1.0,1.3426923852235344,,0.215,1.2357929437125201,90.0,0.4
AA5052,0.9934453604193296,20.368930410151382,circle,13.38592130318895,263.25472295754264,233.4011149541497,339.0241546609419,0.14733272162818306,0.7,0,932.8572728799239,1915.663075631709,0.5326790238998366,1.0,1.4889890946599558,16.044027258758785,,0.5775081121038026,90.0,0.4
AA5052,0.9986775589203972,25.74643624109052,circle,13.597988919373305,259.4486799921103,228.72813789071913,346.51200658488466,0.1450042605035383,0.7,0,1987.7003433850045,,0.6588232805821329,1.0,1.6399263509772881,11.954581759165501,,0.8020504064999892,90.0,0.4
AA5052,1.3852981980961363,43.650094072537335,square,14.714844176495921,262.0078907909209,196.19924147377208,409.6906255640002,0.12998283419025355,0.7,1,1216.8420908030964,1.3431716658756676,0.18027382946463943,1.0,1.3169022875739045,15.988440736364716,0.215,1.1356882492668283,90.0,0.4
AA5052,0.9982896346380566,40.27833377139284,circle,14.989705455190325,227.6801425715694,192.92472875414273,410.26799299528034,0.13021938597709387,0.7,1,2012.8619670326168,,0.10250905856170117,1.0,1.9169045206435047,13.470818421388003,,0.7208702215606947,90.0,0.4
AA5052,1.1903067314462425,41.60675008196142,circle,14.740565095413409,241.88160409266612,194.2527854758188,409.49698622536005,0.12988168806232434,0.7,1,1637.9842454889329,0.0,0.13552643340842366,1.0,1.409616300841722,16.035350017209193,,0.8332147120123697,90.0,0.4
AA5052,1.1083842929945877,40.96671665102778,circle,14.894158000496224,237.49608163859617,193.757059701143,409.6540194924944,0.12981980239932997,0.7,1,1796.8730432026307,0.0,0.1992672544740285,1.0,1.9653641320453799,11.964776865349547,0.215,0.902355053168516,90.0,0.4
AA5052,1.2772477503190784,42.91586871994733,square,14.764390138942746,252.57060691753045,194.67784188934516,410.43155352534745,0.13000776173671105,0.7,1,1439.2740875995698,0.20485018626835194,0.21120693866425683,1.0,1.632889005364737,12.00686569014909,0.215,1.0765322797551504,90.0,0.4
AA5052,1.0033741512926018,34.2756909335326,circle,14.435677932289913,240.79508566998663,206.98509901489487,385.9557965751381,0.13578562118851992,0.7,1,1636.567847957224,1946.6154132932759,0.2519275840212761,1.0,1.4770308346239218,15.96410159542135,,0.5723335521843339,90.0,0.4
AA5052,1.0005560865666985,24.78246995182432,circle,13.463659659568332,261.91993256559994,231.41659527696152,341.55222340532384,0.14628391491188772,0.7,0,958.884384468882,1920.3341423463512,0.522500761301649,1.0,1.4337919163836685,16.056281069673158,,0.5860049890737639,90.0,0.4
AA5052,1.2140745218362952,42.21843656390107,square,14.812765337297863,247.1618702372708,195.50197884489717,410.2940511622946,0.12998081558532779,0.7,1,1583.8802456703447,3.351895896487739,0.1430565700140563,1.0,1.3894759124074951,15.981606855705536,0.215,0.8827372857160423,90.0,0.4
